numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,pres,tend24,raf10,rafper,per,etat_sol,ht_neige,rr1,rr3,rr6,rr12,rr24,weighted_precip,pres_diff
7149,2021-05-06 21:00:00,101010,250,1,330,3.3,281.25,280.35,94,20000,25,8.0,6.0,90.0,7.0,99920,-340.0,4.2,6.5,-10,1.0,0.0,0.2,0.4,0.6,3.6,5.2,2.88,1090
7149,2021-05-07 00:00:00,101200,180,1,330,3.0,280.05,278.35,89,25000,1,1.0,1.0,40.0,3.0,100100,-60.0,4.4,5.7,-10,1.0,0.0,0.0,-0.1,0.4,0.6,5.2,1.96,1100
7149,2021-05-07 03:00:00,101380,170,1,290,3.0,277.95,277.05,94,25000,1,0.0,0.0,0.0,0.0,100270,280.0,4.2,4.4,-10,1.0,0.0,0.2,0.2,0.2,0.8,5.4,2.0933333333333333,1110
7149,2021-05-07 06:00:00,101630,250,2,300,3.8,279.75,278.35,91,6530,2,0.0,0.0,0.0,0.0,100520,690.0,5.3,5.6,-10,1.0,0.0,0.0,0.0,0.2,0.6,4.6,0.4266666666666667,1110
7149,2021-05-07 09:00:00,101850,240,2,260,2.0,284.95,277.15,59,18410,3,0.0,0.0,25.0,2.0,100760,1200.0,4.7,5.0,-10,1.0,0.0,0.0,0.0,0.0,0.2,3.8,0.28,1090
7149,2021-05-07 18:00:00,101850,-40,5,190,3.2,286.95,272.45,37,39650,2,2.0,2.0,75.0,2.0,100770,1100.0,5.3,8.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.04,1080
7149,2021-05-07 21:00:00,101840,-20,8,160,0.9,283.65,275.25,56,20000,2,2.0,2.0,90.0,4.0,100750,830.0,1.6,2.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,1090
7149,2021-05-08 00:00:00,101730,-120,8,150,0.9,282.45,275.75,63,35640,3,2.0,2.0,90.0,7.0,100630,530.0,2.3,2.3,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,1100
7149,2021-05-08 06:00:00,101450,-70,6,170,3.2,284.15,279.05,71,30000,3,2.0,2.0,100.0,8.0,100360,-160.0,5.9,5.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090
7149,2021-05-08 09:00:00,101360,-70,6,210,4.7,286.75,282.95,78,30000,60,6.0,2.0,100.0,8.0,100290,-470.0,7.5,10.2,-10,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1070
7149,2021-05-08 12:00:00,101230,-120,8,210,7.2,290.75,284.35,66,30000,1,2.0,2.0,90.0,7.0,100170,-640.0,11.2,11.4,-10,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.09333333333333334,1060
7149,2021-05-08 15:00:00,101030,-190,6,200,6.8,293.55,283.05,51,30000,2,2.0,2.0,60.0,5.0,99980,-830.0,10.7,13.1,-10,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.08000000000000002,1050
7149,2021-05-08 18:00:00,100840,-180,6,200,3.9,294.15,283.35,50,30000,3,2.0,2.0,90.0,1.0,99800,-970.0,6.4,10.8,-10,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.020000000000000004,1040
7149,2021-05-08 21:00:00,100780,-80,7,170,1.1,289.35,283.65,69,30000,2,2.0,2.0,75.0,0.0,99720,-1030.0,1.7,2.6,-10,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.060000000000000005,1060
7149,2021-05-09 00:00:00,100580,-200,8,180,1.4,287.55,282.95,74,30000,2,2.0,2.0,90.0,0.0,99520,-1110.0,2.9,2.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1060
7149,2021-05-09 03:00:00,100290,-290,6,140,1.7,287.85,283.65,76,46680,1,2.0,2.0,75.0,1.0,99230,-1200.0,3.4,3.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1060
7149,2021-05-09 06:00:00,100220,-60,6,180,3.7,290.45,285.55,73,24770,29,9.0,8.0,75.0,2.0,99170,-1190.0,6.0,6.9,-10,0.0,0.0,1.2,1.2,1.2,1.2,1.2,1.2,1050
7149,2021-05-09 09:00:00,100210,0,5,180,5.3,293.75,285.75,60,19590,1,2.0,2.0,75.0,1.0,99170,-1120.0,8.6,9.9,-10,0.0,0.0,0.0,0.2,1.4,1.4,1.4,0.6133333333333333,1040
7149,2021-05-09 12:00:00,100040,-140,7,190,6.3,299.65,284.15,38,12950,3,2.0,2.0,75.0,4.0,99030,-1140.0,10.3,12.0,-10,0.0,0.0,0.0,0.0,0.2,1.4,1.4,0.88,1010
7149,2021-05-09 15:00:00,99960,-90,5,220,9.7,298.45,283.45,39,20000,3,2.0,2.0,90.0,4.0,98940,-1040.0,16.1,16.3,-10,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.84,1020
7149,2021-05-09 18:00:00,100010,30,0,190,4.8,291.95,285.95,68,19790,2,2.0,2.0,90.0,1.0,98970,-830.0,10.4,10.8,-10,1.0,0.0,0.0,2.8,2.8,3.0,4.2,1.9866666666666666,1040
7149,2021-05-09 21:00:00,99950,-60,6,170,1.6,290.75,286.45,76,46810,0,2.0,2.0,100.0,8.0,98910,-810.0,2.6,2.9,-10,0.0,0.0,-0.1,-0.1,2.8,2.8,4.2,2.6866666666666665,1040
7149,2021-05-10 00:00:00,100030,70,3,220,5.4,288.05,286.25,89,10000,61,6.0,6.0,100.0,8.0,98980,-540.0,10.0,13.3,-10,2.0,0.0,0.8,0.8,0.8,3.6,5.0,2.9466666666666663,1050
7149,2021-05-10 03:00:00,100180,140,2,210,5.0,286.55,285.75,95,10000,21,6.0,2.0,100.0,7.0,99120,-110.0,10.5,10.5,-10,2.0,0.0,2.0,3.2,4.0,6.8,8.2,5.906666666666667,1060
7149,2021-05-10 06:00:00,100510,320,3,220,4.6,285.65,283.35,86,20000,1,2.0,2.0,75.0,6.0,99440,270.0,8.1,8.1,-10,2.0,0.0,0.0,0.2,3.4,4.2,7.2,1.7733333333333334,1070
7149,2021-05-10 09:00:00,100720,210,1,210,5.5,286.85,283.05,78,19790,25,8.0,6.0,75.0,6.0,99650,480.0,9.1,11.6,-10,2.0,0.0,-0.1,-0.1,0.2,4.2,7.0,1.0066666666666666,1070
7149,2021-05-10 12:00:00,100740,40,0,220,6.0,291.15,281.65,54,30000,1,2.0,2.0,60.0,5.0,99690,660.0,10.7,11.6,-10,1.0,0.0,0.0,0.0,-0.1,3.4,7.0,3.22,1050
7149,2021-05-10 15:00:00,100720,-20,8,200,6.0,291.35,280.75,50,30000,15,2.0,2.0,75.0,6.0,99670,730.0,10.8,10.8,-10,1.0,0.0,0.0,0.0,0.0,0.2,7.0,2.3866666666666663,1050
7149,2021-05-10 18:00:00,100810,70,1,140,4.0,286.65,284.55,87,10000,95,9.0,8.0,75.0,6.0,99740,770.0,6.4,6.4,-10,2.0,0.0,5.3,5.3,5.3,5.3,9.5,5.58,1070
7149,2021-05-10 21:00:00,100860,40,3,170,1.3,284.65,283.25,91,48020,1,2.0,2.0,75.0,1.0,99780,870.0,2.7,3.7,-10,1.0,0.0,0.0,0.2,5.5,5.5,9.7,5.826666666666667,1080
7149,2021-05-11 00:00:00,100870,10,2,180,2.6,283.85,282.95,94,20000,2,0.0,0.0,10.0,1.0,99790,810.0,3.7,3.9,-10,1.0,0.0,0.0,0.0,0.2,5.5,8.9,4.473333333333333,1080
7149,2021-05-11 03:00:00,100840,-40,5,250,1.2,282.15,281.85,98,9650,3,2.0,2.0,90.0,2.0,99750,630.0,1.7,1.7,-10,1.0,0.0,0.0,0.2,0.2,5.7,5.9,3.5533333333333332,1090
7149,2021-05-11 06:00:00,100850,20,3,230,0.6,284.05,283.55,97,13100,3,2.0,2.0,90.0,3.0,99770,330.0,1.3,1.6,-10,1.0,0.0,0.0,0.0,0.2,0.4,5.7,0.47333333333333333,1080
7149,2021-05-11 09:00:00,100930,90,1,190,3.0,286.25,283.05,81,14780,61,6.0,2.0,90.0,1.0,99860,210.0,5.4,5.4,-10,1.0,0.0,-0.1,-0.1,-0.1,0.2,5.7,0.3266666666666667,1070
7149,2021-05-11 12:00:00,101040,110,1,250,5.5,286.95,283.75,81,25000,21,6.0,2.0,100.0,7.0,99970,280.0,9.1,9.1,-10,2.0,0.0,0.2,1.2,1.2,1.4,6.9,3.086666666666667,1070
7149,2021-05-11 15:00:00,101160,120,1,240,4.7,286.55,280.05,65,25000,21,6.0,2.0,90.0,7.0,100090,420.0,6.8,10.2,-10,1.0,0.0,-0.1,-0.1,1.2,1.2,6.9,2.8399999999999994,1070
7149,2021-05-11 18:00:00,101220,60,3,220,4.3,288.25,280.05,58,30000,3,2.0,2.0,90.0,2.0,100150,410.0,6.8,9.8,-10,1.0,0.0,0.0,0.0,-0.1,1.2,1.6,0.24666666666666667,1070
7149,2021-05-11 21:00:00,101370,140,1,240,4.3,285.65,280.15,69,30000,1,1.0,1.0,10.0,1.0,100290,510.0,6.8,8.8,-10,1.0,0.0,-0.1,-0.1,-0.1,1.2,1.4,0.7466666666666667,1080
7149,2021-05-12 00:00:00,101420,40,1,200,2.3,282.25,279.65,84,41090,2,0.0,0.0,0.0,0.0,100330,540.0,3.3,5.8,-10,1.0,0.0,0.0,0.0,-0.1,-0.1,1.4,0.42,1090
7149,2021-05-12 03:00:00,101390,-40,8,210,3.4,280.45,279.25,92,30000,3,0.0,0.0,10.0,1.0,100290,540.0,4.8,5.5,-10,1.0,0.0,0.0,0.0,0.0,-0.1,1.2,0.3733333333333333,1100
7149,2021-05-12 06:00:00,101380,-10,7,180,3.2,281.15,279.75,91,15090,3,0.0,0.0,40.0,0.0,100280,510.0,4.6,4.6,-10,0.0,0.0,0.0,0.0,0.0,-0.1,1.2,0.06666666666666667,1100
7149,2021-05-12 09:00:00,101290,-70,8,180,3.5,286.35,280.55,68,17480,3,2.0,2.0,75.0,3.0,100210,350.0,6.0,7.0,-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.08,1080
7149,2021-05-12 12:00:00,101150,-130,6,190,4.7,287.65,279.95,60,25000,2,2.0,2.0,90.0,7.0,100080,110.0,7.6,8.4,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1070
7149,2021-05-12 15:00:00,101060,-90,6,190,3.7,288.15,279.65,57,19770,2,2.0,2.0,90.0,7.0,99990,-100.0,6.5,7.3,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1070
7149,2021-05-12 18:00:00,100940,-120,7,170,4.9,287.85,280.45,61,25000,1,2.0,2.0,90.0,4.0,99870,-280.0,7.0,7.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.006666666666666667,1070
7149,2021-05-12 21:00:00,100890,-60,7,120,2.0,284.25,279.95,75,18150,3,1.0,1.0,75.0,6.0,99810,-480.0,2.6,4.2,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080
7149,2021-05-13 00:00:00,100740,-150,6,130,3.0,283.85,281.45,85,9000,62,6.0,2.0,90.0,7.0,99660,-670.0,5.2,5.3,-10,1.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,1080
7149,2021-05-13 03:00:00,100800,60,3,270,4.4,282.55,281.45,93,12000,61,6.0,6.0,90.0,6.0,99720,-570.0,7.5,9.6,-10,2.0,0.0,0.4,3.6,4.2,4.2,4.2,3.8666666666666667,1080
7149,2021-05-13 06:00:00,100900,90,1,240,5.0,281.25,279.35,88,14180,1,2.0,2.0,75.0,4.0,99810,-470.0,7.7,7.7,-10,1.0,0.0,0.0,0.2,3.8,4.4,4.4,1.6933333333333336,1090
7149,2021-05-13 09:00:00,100920,30,0,210,4.4,284.15,280.85,80,19440,0,2.0,2.0,100.0,7.0,99840,-370.0,6.6,7.3,-10,0.0,0.0,0.0,0.0,0.2,4.4,4.4,0.92,1080
7149,2021-05-13 12:00:00,100810,-100,8,250,4.6,286.75,280.55,66,30000,1,2.0,2.0,90.0,7.0,99740,-340.0,7.4,7.5,-10,1.0,0.0,0.0,0.0,0.0,3.8,4.4,2.48,1070
7149,2021-05-13 15:00:00,100690,-110,6,200,5.2,288.45,280.75,60,31330,3,2.0,2.0,75.0,5.0,99630,-360.0,8.2,8.9,-10,1.0,0.0,0.0,-0.1,-0.1,0.2,4.4,1.4866666666666668,1060
7149,2021-05-13 21:00:00,100790,70,3,200,2.7,284.05,281.25,83,60000,0,2.0,2.0,90.0,7.0,99710,-100.0,4.4,5.2,-10,0.0,0.0,0.0,0.0,0.4,0.4,4.8,1.7866666666666666,1080
7149,2021-05-14 00:00:00,100800,0,0,210,2.6,282.05,280.85,92,37590,3,2.0,2.0,60.0,2.0,99710,50.0,4.2,4.8,-10,0.0,0.0,0.0,0.0,0.0,0.4,4.2,1.5066666666666668,1090
7149,2021-05-14 03:00:00,100770,-30,8,210,2.5,281.25,280.35,94,36330,3,1.0,1.0,60.0,1.0,99680,-40.0,3.5,5.0,-10,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.30666666666666664,1090
7149,2021-05-14 06:00:00,100790,30,2,230,4.0,282.95,280.55,85,33560,3,2.0,2.0,90.0,7.0,99710,-100.0,6.9,6.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02666666666666667,1080
7149,2021-05-14 09:00:00,100920,130,1,220,3.2,283.15,282.05,93,4270,10,6.0,6.0,100.0,8.0,99840,0.0,5.9,6.5,-10,2.0,0.0,0.2,0.4,0.4,0.4,0.8,0.36000000000000004,1080
7149,2021-05-14 12:00:00,100890,-20,5,230,4.7,286.15,282.95,81,20000,25,8.0,6.0,90.0,7.0,99820,80.0,7.6,10.9,-10,0.0,0.0,1.6,1.6,2.0,2.0,2.4,2.0533333333333332,1070
7149,2021-05-14 15:00:00,100920,30,0,280,7.8,287.65,282.05,69,20000,25,8.0,6.0,75.0,6.0,99850,220.0,11.2,13.2,-10,0.0,0.0,-0.1,1.0,2.6,3.0,3.4,2.5799999999999996,1070
7149,2021-05-14 18:00:00,101000,80,1,280,4.3,287.25,281.25,67,25000,1,2.0,2.0,60.0,5.0,99930,290.0,6.6,8.2,-10,1.0,0.0,0.0,0.8,1.8,3.8,3.8,1.333333333333333,1070
7149,2021-05-14 21:00:00,101100,90,2,270,2.2,284.85,281.65,81,25000,3,2.0,2.0,90.0,7.0,100020,310.0,3.3,3.9,-10,1.0,0.0,0.0,0.0,0.8,3.4,3.8,2.3333333333333335,1080
7149,2021-05-15 00:00:00,100960,-140,8,190,2.5,283.55,282.15,91,25000,25,8.0,6.0,90.0,7.0,99880,170.0,3.7,4.3,-10,1.0,0.0,-0.1,0.2,0.2,2.0,4.0,1.9266666666666665,1080
7149,2021-05-15 03:00:00,100790,-170,8,190,2.8,282.85,280.45,85,25000,3,2.0,2.0,90.0,4.0,99710,30.0,4.8,6.0,-10,1.0,0.0,0.0,-0.1,0.2,1.0,4.0,1.6266666666666667,1080
7149,2021-05-15 06:00:00,100560,-230,8,170,5.7,282.55,280.85,89,12000,58,6.0,5.0,90.0,7.0,99480,-230.0,10.0,10.0,-10,1.0,0.0,-0.1,-0.1,-0.1,0.2,4.0,0.21333333333333337,1080
7149,2021-05-15 09:00:00,100420,-130,6,190,5.4,284.55,282.65,88,20000,1,2.0,2.0,90.0,7.0,99350,-490.0,10.1,10.1,-10,0.0,0.0,0.0,0.4,0.4,0.6,4.0,0.5333333333333333,1070
7149,2021-05-15 12:00:00,100370,-50,5,230,3.7,284.55,282.65,88,15000,25,8.0,6.0,90.0,7.0,99300,-520.0,6.6,13.0,-10,1.0,0.0,0.6,0.6,1.0,1.0,3.0,1.5866666666666667,1070
7149,2021-05-15 15:00:00,100320,-30,7,250,5.3,289.25,282.45,64,3780,25,8.0,6.0,75.0,6.0,99270,-580.0,8.2,8.2,-10,1.0,0.0,0.2,1.4,2.0,2.4,3.4,2.3733333333333335,1050
7149,2021-05-15 18:00:00,100440,100,1,240,3.8,286.45,282.65,78,20000,1,2.0,2.0,60.0,3.0,99370,-560.0,5.6,9.0,-10,1.0,0.0,0.0,9.3,10.7,11.7,11.9,6.973333333333333,1070
7149,2021-05-15 21:00:00,100570,130,3,230,3.1,284.75,282.45,86,38140,3,2.0,2.0,75.0,4.0,99500,-520.0,4.7,7.2,-10,1.0,0.0,0.0,0.0,9.3,11.3,11.9,8.84,1070
7149,2021-05-16 00:00:00,100550,-30,7,230,3.8,283.85,282.65,92,19490,0,8.0,6.0,100.0,5.0,99470,-410.0,6.1,7.2,-10,1.0,0.0,-0.1,1.6,1.6,12.3,13.3,8.24,1080
7149,2021-05-16 03:00:00,100500,-50,8,210,3.2,282.45,281.35,93,25000,2,0.0,0.0,40.0,1.0,99420,-290.0,5.4,5.5,-10,2.0,0.0,0.0,0.0,1.6,10.9,13.3,7.659999999999999,1080
7149,2021-05-16 06:00:00,100480,-20,7,200,3.2,283.25,282.15,93,25000,3,2.0,2.0,90.0,5.0,99400,-80.0,6.1,6.1,-10,2.0,0.0,0.0,0.0,0.0,1.6,13.3,1.1,1080
7149,2021-05-16 09:00:00,100390,-80,6,220,4.9,285.85,283.25,84,25000,60,6.0,2.0,100.0,7.0,99320,-30.0,9.6,11.0,-10,2.0,0.0,-0.1,-0.1,-0.1,1.6,12.9,0.9933333333333334,1070
7149,2021-05-16 12:00:00,100270,-110,8,270,1.3,287.45,281.45,67,25000,25,8.0,6.0,75.0,6.0,99210,-90.0,2.3,7.4,-10,2.0,0.0,-0.1,-0.1,-0.1,-0.1,12.3,4.033333333333333,1060
7149,2021-05-16 15:00:00,100250,-20,7,250,7.8,287.85,279.95,59,25000,25,8.0,6.0,90.0,7.0,99190,-80.0,13.2,15.8,-10,2.0,0.0,0.2,1.4,1.4,1.4,12.3,4.953333333333333,1060
7149,2021-05-16 18:00:00,100370,110,3,260,4.5,284.45,281.45,82,4000,92,8.0,6.0,90.0,7.0,99300,-70.0,8.2,9.2,-10,2.0,0.0,0.8,1.8,3.2,3.2,4.8,2.1333333333333333,1070
7149,2021-05-16 21:00:00,100470,90,3,220,4.9,283.35,282.25,93,30000,80,8.0,6.0,90.0,2.0,99390,-110.0,7.8,8.0,-10,1.0,0.0,-0.1,2.4,4.2,5.6,7.2,5.046666666666667,1080
7149,2021-05-17 00:00:00,100510,40,1,220,5.3,283.35,282.15,92,30000,25,8.0,6.0,90.0,7.0,99430,-40.0,8.3,9.6,-10,1.0,0.0,-0.1,-0.1,2.4,5.6,5.6,3.8199999999999994,1080
7149,2021-05-17 03:00:00,100530,20,3,230,6.2,283.45,281.75,89,18920,1,2.0,2.0,90.0,7.0,99450,30.0,9.7,11.1,-10,1.0,0.0,0.0,0.2,0.2,4.4,5.8,3.1733333333333333,1080
7149,2021-05-17 06:00:00,100700,170,3,240,4.0,283.95,282.25,89,15000,3,2.0,2.0,90.0,7.0,99620,220.0,6.5,8.9,-10,1.0,0.0,0.0,-0.1,0.2,2.6,5.8,0.7466666666666666,1080
7149,2021-05-17 09:00:00,100860,170,1,260,6.4,286.55,282.05,74,7000,80,8.0,6.0,90.0,7.0,99790,470.0,11.4,13.3,-10,1.0,0.0,-0.1,-0.1,-0.1,0.2,5.8,0.3333333333333333,1070
7149,2021-05-17 12:00:00,101010,140,3,280,6.0,284.45,281.85,84,2140,80,8.0,6.0,90.0,7.0,99930,720.0,9.4,12.4,-10,1.0,0.0,1.2,1.6,1.6,1.8,7.4,3.5600000000000005,1080
7149,2021-05-17 15:00:00,101120,120,3,270,5.8,287.55,284.15,80,20690,1,2.0,2.0,75.0,2.0,100050,860.0,8.9,9.8,-10,1.0,0.0,0.0,2.0,3.6,3.6,8.0,4.613333333333333,1070
7149,2021-05-17 18:00:00,101250,130,3,260,3.4,287.25,281.45,68,25000,25,8.0,6.0,60.0,5.0,100180,880.0,5.5,9.0,-10,1.0,0.0,-0.1,-0.1,2.0,3.6,6.2,1.2333333333333334,1070
7149,2021-05-17 21:00:00,101440,180,3,260,3.0,285.15,280.25,72,25000,3,1.0,1.0,75.0,1.0,100360,970.0,4.7,6.6,-10,1.0,0.0,0.0,0.0,-0.1,3.6,3.8,2.2066666666666666,1080
7149,2021-05-18 00:00:00,101540,90,1,240,3.2,283.25,281.05,86,25000,3,1.0,1.0,90.0,7.0,100450,1020.0,5.9,6.9,-10,1.0,0.0,0.0,0.0,0.0,2.0,3.8,1.8,1090
7149,2021-05-18 03:00:00,101550,10,0,230,4.1,283.05,280.85,86,25000,3,2.0,2.0,90.0,7.0,100460,1010.0,6.2,7.5,-10,1.0,0.0,0.0,0.0,0.0,-0.1,3.6,1.1733333333333333,1090
7149,2021-05-18 06:00:00,101630,80,3,240,4.3,283.05,280.95,87,20000,3,2.0,2.0,90.0,7.0,100540,920.0,6.4,7.2,-10,1.0,0.0,0.0,0.0,0.0,0.0,3.6,0.24000000000000002,1090
7149,2021-05-18 09:00:00,101670,50,0,250,5.1,286.45,282.15,75,25000,3,2.0,2.0,90.0,7.0,100590,800.0,7.8,7.8,-10,1.0,0.0,0.0,0.0,0.0,0.0,3.6,0.24000000000000002,1080
7149,2021-05-18 12:00:00,101600,-60,6,240,5.7,288.95,281.65,62,18480,0,2.0,2.0,75.0,3.0,100530,600.0,8.7,11.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,1070
7149,2021-05-18 15:00:00,101590,-10,5,350,4.5,287.95,280.25,60,7620,3,2.0,2.0,90.0,7.0,100520,470.0,9.8,9.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1070
7149,2021-05-18 18:00:00,101680,90,3,340,2.1,288.75,280.25,57,25000,1,2.0,2.0,60.0,4.0,100610,430.0,3.4,7.9,-10,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.26666666666666666,1070
7149,2021-05-18 21:00:00,101860,160,2,0,0.0,285.15,280.85,75,25000,1,2.0,2.0,75.0,6.0,100770,410.0,1.0,6.5,-10,0.0,0.0,0.0,-0.1,0.4,0.4,0.4,0.3066666666666667,1090
7149,2021-05-19 00:00:00,101880,20,2,240,2.0,283.15,281.45,89,20000,3,2.0,2.0,75.0,6.0,100790,340.0,3.2,3.2,-10,0.0,0.0,0.0,0.0,-0.1,0.4,0.4,0.22,1090
7149,2021-05-19 03:00:00,101830,-50,6,270,2.7,282.95,281.35,90,20000,25,8.0,6.0,90.0,5.0,100740,280.0,4.6,5.9,-10,0.0,0.0,0.2,0.2,0.2,0.6,0.6,0.44000000000000006,1090
7149,2021-05-19 06:00:00,101890,60,3,250,3.1,283.85,281.65,86,16450,1,1.0,1.0,50.0,2.0,100800,260.0,5.4,6.0,-10,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.10666666666666667,1090
7149,2021-05-19 09:00:00,101860,-20,8,270,6.1,285.85,280.95,72,6000,80,8.0,6.0,90.0,7.0,100780,190.0,10.2,10.2,-10,0.0,0.0,-0.1,-0.1,-0.1,0.2,0.6,-0.013333333333333338,1080
7149,2021-05-19 12:00:00,101920,50,3,310,6.6,285.15,281.25,77,30000,27,8.0,7.0,75.0,4.0,100830,300.0,11.5,19.0,-10,0.0,0.0,1.0,1.2,1.2,1.4,1.8,1.44,1090
7149,2021-05-19 15:00:00,101990,80,3,300,5.3,286.95,281.15,68,10790,0,8.0,6.0,90.0,3.0,100910,390.0,9.0,12.5,-10,0.0,0.0,-0.1,3.5,4.7,4.7,5.3,4.420000000000001,1080
7149,2021-05-19 18:00:00,102120,130,3,310,6.2,288.25,278.45,52,11450,1,1.0,1.0,50.0,3.0,101040,430.0,11.4,12.3,-10,1.0,0.0,0.0,-0.1,3.5,4.7,4.9,1.6266666666666667,1080
7149,2021-05-19 21:00:00,102340,200,3,290,4.3,284.05,277.55,64,59450,1,1.0,1.0,40.0,0.0,101240,470.0,6.6,7.8,-10,1.0,0.0,0.0,0.0,-0.1,4.7,4.9,2.8666666666666667,1100
7149,2021-05-20 00:00:00,102390,40,1,250,1.2,281.25,278.05,80,25000,2,0.0,0.0,40.0,0.0,101280,490.0,2.2,4.2,-10,0.0,0.0,0.0,0.0,0.0,3.5,4.9,2.566666666666667,1110
7149,2021-05-20 03:00:00,102400,0,0,260,1.8,279.15,278.15,93,25000,2,0.0,0.0,40.0,0.0,101280,540.0,3.5,4.9,-10,0.0,0.0,0.0,0.0,0.0,-0.1,4.7,1.54,1120
7149,2021-05-20 09:00:00,102280,-90,8,210,5.1,286.15,280.35,68,19910,3,2.0,2.0,90.0,3.0,101190,410.0,7.9,8.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.31333333333333335,1090
7149,2021-05-20 12:00:00,102070,-200,8,190,5.7,288.35,279.65,56,20000,1,2.0,2.0,90.0,1.0,100990,160.0,9.8,10.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.1666666666666667,1080
7149,2021-05-20 15:00:00,101750,-310,6,200,6.9,290.15,281.05,55,20000,1,2.0,2.0,100.0,7.0,100680,-230.0,10.6,15.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03333333333333333,1070
7149,2021-05-20 18:00:00,101540,-210,6,220,5.8,289.85,279.65,51,25000,2,2.0,2.0,90.0,7.0,100470,-570.0,9.7,12.7,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070
7149,2021-05-20 21:00:00,101370,-170,6,210,5.6,287.15,279.75,61,60000,1,2.0,2.0,60.0,0.0,100300,-940.0,9.5,9.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070
7149,2021-05-21 00:00:00,101200,-180,8,220,5.7,285.45,279.25,66,30000,1,0.0,0.0,50.0,1.0,100120,-1160.0,9.7,10.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080
7149,2021-05-21 03:00:00,101130,-70,5,220,3.6,284.35,281.05,80,19800,0,2.0,2.0,100.0,7.0,100050,-1230.0,6.7,8.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080
7149,2021-05-21 09:00:00,101000,-20,8,230,7.8,288.25,280.05,58,14830,1,2.0,2.0,90.0,7.0,99930,-1260.0,15.0,15.9,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070
7149,2021-05-21 12:00:00,100890,-100,8,250,7.8,288.75,278.95,52,30000,1,2.0,2.0,75.0,6.0,99830,-1160.0,11.6,16.1,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060
7149,2021-05-21 15:00:00,100660,-220,6,240,9.0,290.55,277.45,42,30000,2,2.0,2.0,75.0,6.0,99610,-1070.0,15.1,17.8,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050
7149,2021-05-21 18:00:00,100640,-30,6,270,7.3,287.55,278.85,56,20000,25,8.0,6.0,75.0,5.0,99580,-890.0,17.4,17.4,-10,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.06666666666666667,1060
7149,2021-05-21 21:00:00,100710,50,3,240,6.8,284.55,278.45,66,57760,1,0.0,0.0,0.0,0.0,99630,-670.0,11.4,11.9,-10,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.56,1080
7149,2021-05-22 00:00:00,100740,30,0,230,6.6,282.95,279.15,77,45560,2,0.0,0.0,0.0,0.0,99660,-460.0,11.0,11.1,-10,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.48000000000000004,1080
7149,2021-05-22 03:00:00,100700,-40,7,220,6.8,283.05,279.95,81,20000,3,2.0,2.0,90.0,7.0,99620,-430.0,11.6,14.2,-10,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.36000000000000004,1080
